TransactionID,CardNumber,CardHolderName,ExpirationDate,TransactionDate,MerchantName,Category,Amount,Currency,Location,Status
67455358-0441-4cd5-a1ad-821d1b1314a5,4783762587269432,Joel Clark,12/25,2023-01-16 21:37:36,Mason PLC,Automotive,3238.92,USD,"Charlottefort, Denmark",Pending
ab539590-1f5d-4e3f-8387-e05dc8913422,4595319512061237371,Timothy Johnson,01/34,2022-10-22 15:14:39,Price-Mills,Utilities,4836.37,USD,"New Bethport, Spain",Pending
83583eea-0548-47c6-809c-c5dda4a1021d,060456917024,Paul Farrell,02/33,2023-12-19 13:47:23,Myers and Sons,Home Improvement,1033.21,USD,"Millershire, American Samoa",Pending
5c79bb71-7e13-4f00-b877-791a769085ef,378444854513854,Jason Knight,11/29,2023-04-22 03:42:30,"Collier, Allen and Jones",Gifts & Donations,1433.47,USD,"Ramirezside, Papua New Guinea",Completed
7f0b78b7-58fe-4bf5-99ca-36507d776139,3500415983315721,Barbara Jackson,05/29,2023-05-26 17:15:35,"Wagner, Lloyd and Martin",Education,1621.46,USD,"Salazarberg, Indonesia",Pending
57a65d27-5903-4260-b2cb-856352d8598a,4292395202862904244,Kenneth Obrien,02/29,2023-11-05 03:27:27,Reyes-Lewis,Gifts & Donations,4654.51,USD,"Lake Sheilahaven, Romania",Declined
8c948607-c1e2-4513-a259-550a10ad9b73,30281804628824,Jason Bruce,05/29,2023-06-29 13:13:40,"Williams, Cole and Wilkinson",Gifts & Donations,1671.61,USD,"New Jasonville, Guinea-Bissau",Pending
dc5ae2f4-f991-4d34-8a77-c269510bfee7,213147841097654,Jasmine Davis,01/26,2022-03-12 18:02:51,"Washington, Chandler and Williams",Utilities,2593.9,USD,"Christinestad, Mongolia",Declined
d8f85063-a537-4d70-88d2-a46c0c3175e3,4238426035947,Jennifer Pitts,05/28,2023-12-22 20:43:49,Houston LLC,Automotive,720.94,USD,"Garciafurt, Burkina Faso",Completed
6afd33bd-53de-4baa-86bf-7f789043449c,2273696605816405,Veronica Walker,01/29,2023-03-10 05:02:09,Hanna-Mcdowell,Online Shopping,3673.91,USD,"Danielstad, Belgium",Completed
7f94319d-4f50-4a6f-b003-efc8bf2b78de,3542948434094305,Isaac Thomas,09/31,2024-02-13 11:31:19,Taylor-West,Online Shopping,847.9,USD,"Anthonyton, Burundi",Completed
35510d42-e17e-444c-98f8-93a3fa3eced8,4285135002309445259,Paula Pratt,07/32,2022-03-31 11:49:02,Clark LLC,Clothing,490.25,USD,"Leehaven, Singapore",Completed
156c5668-a343-437d-bdbf-570693075535,2714560576621789,Jose Mason,04/31,2022-04-24 05:19:09,Anderson-Lucas,Automotive,747.37,USD,"Bakerstad, Solomon Islands",Declined
17cacbfc-3cf0-4175-b412-2f48006128e6,4461928054807033,Chad Turner,02/29,2023-04-08 09:49:13,Berry-Mitchell,Travel,4400.7,USD,"Millerchester, South Africa",Declined
9dec4ccc-659d-498d-a15e-1db5c2dd5036,569681274944,Brianna Larsen,01/26,2023-02-19 07:25:56,Whitaker-Nolan,Online Shopping,2638.55,USD,"Nicoleshire, El Salvador",Pending
6bb0770a-fd43-4229-9df1-af10dd16cd98,379935967257494,Jonathan Sexton,09/28,2023-08-25 04:30:23,"Spencer, Jones and Lopez",Dining,4201.13,USD,"Port Reneebury, Taiwan",Pending
1647dae9-18fc-4cb1-8630-f1de2c246123,30384110681741,Madison Thomas,12/28,2023-12-18 14:48:18,Holden-Nguyen,Sports & Recreation,4380.08,USD,"Port Cory, Fiji",Completed
17593f08-542c-4809-8618-a13b61042b83,630458580994,Debra Andrews,03/29,2022-07-24 19:14:22,"Hill, Smith and Powell",Education,64.8,USD,"West Emily, Canada",Declined
5581aa06-724f-480c-8256-4d1ebf161380,060412777058,Lee Alvarado,05/27,2023-11-16 09:36:35,Solis-Huff,Education,3080.44,USD,"Lake Glennland, Heard Island and McDonald Islands",Pending
f0fb663b-4840-43ef-906e-e977e7b57ad2,6011494891826371,Kyle Green,01/33,2023-01-27 13:59:33,Smith-Rush,Healthcare,1099.13,USD,"Mezamouth, Uzbekistan",Pending
f6cb0a30-aca4-42cc-9b7b-a5348661a84e,4794476875199295,Christopher Sanchez MD,02/26,2023-02-22 00:40:53,"York, Bailey and Edwards",Automotive,2219.48,USD,"Lake Heidihaven, Togo",Declined
01710954-d37d-4ef7-8f90-2ced2c5778de,6527785886517702,Patricia Obrien,04/27,2022-07-07 16:02:56,Cisneros-Watts,Online Shopping,852.39,USD,"Monicaborough, Saint Helena",Declined
8144c8ca-3d1c-450a-9f68-6e3aa964a96b,3551723476501717,Donna Reyes,07/33,2022-03-09 15:03:43,Campbell LLC,Clothing,4438.69,USD,"South Cynthia, Philippines",Declined
bd192dae-a7c9-44bb-a1d3-9feb2fa02a3b,3527375939489054,Chelsea Hoffman,07/24,2022-05-27 00:44:04,Maddox-Bush,Utilities,3774.14,USD,"Port Mark, Saint Martin",Declined
1600705a-114b-4392-a48b-37f15a0913ac,3506066700618972,Robert Ayers,01/29,2022-08-19 07:39:24,Frazier Ltd,Clothing,3469.33,USD,"Taylorhaven, Costa Rica",Declined
2dac9e21-f7f0-4709-8035-45093277586b,3535953342951975,Ashley Thomas,10/33,2023-04-23 23:05:13,Thompson-Oliver,Online Shopping,3004.87,USD,"Sheenachester, Cayman Islands",Completed
a878b92b-e4c5-4767-a907-28798254cf07,348432527929729,Matthew Johns,05/27,2022-06-07 05:24:04,"Aguilar, Roberts and Nguyen",Sports & Recreation,3879.12,USD,"Scottmouth, Vietnam",Completed
e100fe1e-9942-4790-9668-998a2ad69a73,4580971493692463,Mark Pham,03/27,2022-07-29 02:26:38,Smith-Levy,Home Improvement,3561.46,USD,"South Tami, Algeria",Completed
eaf0a014-c5ab-45a2-9bda-a1a6678c3894,4235787124995086,Crystal Gilbert,11/28,2022-08-16 06:58:31,Mahoney and Sons,Online Shopping,4634.36,USD,"East Brittneyfurt, Belarus",Completed
be0ee1b3-e7b6-4652-86c6-0a559025eadc,5255180420150295,Grant Bailey,02/32,2023-03-04 21:30:30,David-Marshall,Online Shopping,500.41,USD,"South Jennifer, Belgium",Declined
93a61986-f393-4195-b1e0-ce9ac50824da,4518018712151629,Melvin Davis,06/27,2022-03-19 14:45:36,Castillo Ltd,Gifts & Donations,2248.96,USD,"South Josephhaven, Micronesia",Pending
96c9c2f2-fc8a-4992-922d-2f1634829d77,4335543704292116,Jacqueline Henry,10/27,2023-09-12 18:31:16,"Hanna, Ferguson and Ortiz",Automotive,1247.44,USD,"Williamstown, Iraq",Completed
77483a0a-765d-44a6-8914-d2d7f79926a2,30299798302719,Eric Hunt,08/26,2024-02-13 10:28:24,Bond Ltd,Sports & Recreation,4877.56,USD,"Wolfefurt, United Arab Emirates",Declined
640c8d62-29f5-4232-8cd4-360006b776a8,342489692215348,Heidi Carpenter MD,05/25,2024-01-25 05:50:08,"Schneider, Galloway and Fowler",Utilities,4219.54,USD,"Buckleystad, Thailand",Pending
f77ddf30-e5df-496d-ad20-378a818e468c,376305325359007,Claire Clark,10/24,2022-06-05 23:46:06,"Miller, Pearson and Dunlap",Utilities,215.38,USD,"New Jonathan, Seychelles",Pending
bc550ac9-df06-4a98-a0e9-cd90f8d29288,30135857546376,Amy Farley,04/25,2023-05-25 16:54:28,"Tran, Swanson and Saunders",Travel,2556.73,USD,"Hoodshire, Cayman Islands",Declined
9fc57f28-e5fc-4b25-b5ff-c5f3827b18a2,6011650733364885,Ashley Baker,08/26,2023-08-25 19:11:47,Pierce-Yu,Travel,4201.0,USD,"Melissamouth, Solomon Islands",Pending
61e890d2-2d21-4a17-9263-6c3656d9c32e,213182344231070,Michael Hall,08/29,2023-06-03 16:02:21,"Spencer, Webb and Thompson",Clothing,1596.63,USD,"North Monicastad, Saudi Arabia",Declined
6461913a-8413-450d-9607-850d308ca1de,4910098916832,Matthew Griffin,08/24,2022-09-09 18:43:48,"Kim, Smith and Walker",Healthcare,3487.35,USD,"Ryanfurt, Montenegro",Completed
6fda5bf2-346f-4a96-a779-06c45a5f0d6b,2720269045510993,Nathan Baker,12/24,2023-05-13 05:58:03,"Rodriguez, Cortez and Stanley",Gifts & Donations,3280.14,USD,"South Ryan, Sweden",Pending
5bdb06fb-96e2-4af9-862b-8152ef14e0da,3590158832022335,Veronica Burns,10/28,2022-03-08 14:31:39,Miller and Sons,Groceries,177.56,USD,"Jimfurt, Hungary",Completed
abe7a373-7812-4d19-b063-df6d55240331,379481426061011,Janet Fox,02/33,2022-10-02 16:21:53,Cooper PLC,Home Improvement,2932.18,USD,"West Larry, Benin",Declined
18b774a2-006f-41dc-be2a-a184ca570270,3571003794370681,Amanda Stewart,11/29,2023-07-30 07:31:55,"Johnson, Lyons and Maldonado",Healthcare,3591.57,USD,"Port Aaron, Mozambique",Pending
769dda58-c8a9-4007-bc3a-1edb4272b8b4,4761267382361622007,Richard White,06/25,2023-12-06 14:26:32,"Hayes, Cooper and Smith",Services,308.86,USD,"Port Charles, Liechtenstein",Declined
5dd9df31-dcd9-4f5a-ae0f-467ebfb8dbe3,4064792765312027,Stephen Ward,06/33,2023-03-17 21:31:55,"Allen, Hardy and Short",Automotive,144.68,USD,"West Gabrielleshire, Belarus",Pending
5cd5e4cf-7a3b-4f8d-9961-c2795ffae3a6,340119052677892,Gavin Erickson,10/25,2023-09-22 15:44:19,Fernandez and Sons,Electronics,79.81,USD,"New Natalietown, Solomon Islands",Declined
ff93663a-81c9-4d98-b8a5-8003aaf86adb,4338707246503671,Vicki Aguirre,02/34,2022-10-14 07:51:08,"Miller, Graham and Edwards",Groceries,3270.65,USD,"East Kristin, American Samoa",Declined
b73cdaa5-074e-46ea-91b9-c6f4a4da1702,2437916508118433,Vicki Lester,03/27,2022-10-24 06:19:32,Arellano-Long,Entertainment,2680.32,USD,"New Barbara, Palestinian Territory",Pending
62668a72-0b1b-4f85-a3ee-4df1cc6211d6,30494250972428,Aaron Vaughn,03/31,2022-11-13 10:46:23,Boyer-Edwards,Travel,2681.22,USD,"Lopezbury, Palestinian Territory",Completed
bae40a17-6f1b-44e3-af40-4c9225d1a4c8,3526030805311111,Cory Bennett,12/28,2023-04-23 14:28:40,"Flores, Bright and Phillips",Dining,3317.66,USD,"Lake Randyborough, Finland",Completed
dcf2354e-f34e-4d68-b198-35a6503f5bd3,4776352500737951,Susan Turner,01/31,2022-02-26 10:09:40,"Goodman, Taylor and Taylor",Education,251.97,USD,"Steeleton, Lao People's Democratic Republic",Declined
68f6c6c4-80f6-4d7a-9d02-ece88e877b39,676185245187,Natasha Le,01/33,2023-12-24 13:23:38,Brady-Osborne,Dining,1717.15,USD,"Zacharyside, Reunion",Pending
b937dd9c-c9b2-44f1-8d44-3c9e9c3aec30,2253464434959423,Cynthia Kelly,01/28,2023-11-18 20:54:22,Johnson Inc,Utilities,3689.22,USD,"North Erin, Vanuatu",Pending
c0f575d3-dfcd-400b-a823-4ca1fd2f9028,3592426915794718,Jody Mcclure,03/33,2022-08-03 17:16:05,"Pearson, Jimenez and Fritz",Home Improvement,3719.67,USD,"Lake Emilymouth, Dominica",Declined
c578fc32-2d82-428d-8655-9c1324ad5e27,342379716353805,April Martin,09/33,2022-07-18 15:25:28,Perry PLC,Services,4700.16,USD,"Laraville, Heard Island and McDonald Islands",Completed
392c85aa-ad0e-4c1a-8bc7-8105c3d9b8e5,4823756013363597,Stacy Carpenter,12/28,2022-07-05 21:35:37,Chapman-Wallace,Healthcare,2530.84,USD,"Kerrside, El Salvador",Declined
ebca7a0f-b705-4659-a20f-fe49e6662de5,4620710930031907,Barry Lewis,11/28,2024-01-16 00:07:43,Peterson-Richardson,Services,2138.61,USD,"Coopermouth, Sweden",Completed
06856532-8193-4a20-951c-ed2af421ec49,6510701825997177,Diamond Hebert,11/25,2024-02-13 15:43:11,Roberts-Russell,Travel,3031.34,USD,"North Joanna, Hungary",Pending
82ae3abd-9bd8-478e-8768-e13d81e79e99,180045218587381,Kristen Moyer,03/25,2022-03-07 09:15:09,"Clark, Scott and Harris",Sports & Recreation,962.49,USD,"Port Joseph, Nigeria",Pending
589d9fee-3039-45f1-bffd-96e1047bbf23,4139160487717231,Ronald Anderson,04/29,2022-09-01 03:50:06,Wiley LLC,Travel,1110.8,USD,"South Brittany, Lesotho",Declined
9ff8f903-7e05-4809-a063-dca43654d56d,3529948313214187,Tony Hart,06/32,2023-11-01 04:48:39,"Huang, Myers and Hughes",Utilities,2372.78,USD,"Lindastad, Micronesia",Pending
18ff38fb-79e5-41da-aa52-b5767afac0e1,343408816996277,Heather Morrison,09/31,2023-12-14 09:18:10,"Martinez, Allen and Jackson",Education,605.09,USD,"North Mary, Togo",Declined
913ae46f-adc6-4a2f-b8a0-e8f8929b2288,3536902280638895,Richard Garrison DVM,07/26,2023-01-08 05:58:05,"Anderson, Espinoza and Bush",Sports & Recreation,160.29,USD,"East Coreymouth, Mauritius",Declined
221115ad-778b-4994-9f60-9215c61b7f35,6592549189736777,Melanie Nelson,04/25,2024-01-14 21:45:12,Watkins-Dawson,Electronics,1405.65,USD,"Christinastad, French Guiana",Pending
5acc1077-8d7c-4355-94f2-e0ab3989a0cb,4575697546412701,Sandra Lee,02/31,2024-01-06 00:02:11,Zimmerman-Reyes,Groceries,4346.12,USD,"North Douglas, China",Pending
5384dc5f-48f3-4203-887c-66b0ee5d531e,4707535553261006058,Megan Olsen,11/29,2024-01-31 18:55:12,"Padilla, Faulkner and Harris",Education,2954.69,USD,"Lake Kevin, El Salvador",Declined
c61ee0c5-0cab-44e8-88e9-a10da5feb852,4685897221200,Victoria Mitchell,11/29,2024-02-15 17:06:57,"Keller, Stevens and Deleon",Clothing,3525.44,USD,"Lake Deborah, Bahrain",Pending
ce9ae60d-5613-42e0-96a3-3d2c33f40e8e,30469181004632,Christopher Peters,04/33,2023-11-29 02:57:54,Mccullough-Acosta,Education,3605.72,USD,"Johnsonhaven, Sierra Leone",Completed
d6f8efc4-a988-46ed-83f4-27954c6de952,213197229373912,Michelle Brown,07/33,2023-11-20 13:27:47,"Flores, James and Dalton",Home Improvement,4827.71,USD,"Pacehaven, Comoros",Completed
5744a1dd-66d3-4956-a548-544b6ed77ac7,30290717776786,Jason Hendricks,10/25,2023-01-14 21:44:55,Shaffer-Tate,Automotive,3921.42,USD,"North Donnaview, Panama",Completed
44025fda-9aa1-4568-b2ea-bd1da42cd210,180051304302149,Erica Morris,07/26,2022-12-08 17:17:19,Weaver Inc,Healthcare,4896.72,USD,"Lake Danaville, Cyprus",Declined
994eb828-78e8-4d41-873d-e7ab0636e0d2,344509221662641,Daniel Hill,01/30,2023-04-11 11:20:01,"Lewis, Mcdaniel and Velasquez",Home Improvement,619.06,USD,"Elizabethbury, Korea",Declined
3d7a6382-ef44-4556-95ea-db8960854a92,3548151574033720,Erica Gibson,08/25,2022-09-08 02:22:48,Powell-Barker,Healthcare,291.05,USD,"New Brent, Egypt",Declined
124aa871-2346-4aa4-919a-f9ce110c61b9,4950482757599933,Dr. Sarah Green MD,10/29,2022-03-09 06:18:14,Harrison Group,Healthcare,306.35,USD,"Port Timothyberg, Puerto Rico",Pending
03520770-f5ff-4b40-af38-34227d9c4cb7,30334237514325,Darlene Salinas,01/26,2023-07-11 01:05:06,"Rodriguez, Hancock and Hendricks",Utilities,3323.81,USD,"Juliaberg, Djibouti",Declined
4cca48be-92ba-4fe0-9dfd-0b270b77b7f2,4715671268133,Johnny Willis,03/27,2023-11-12 06:54:57,Thomas Group,Home Improvement,4849.19,USD,"New Cheryl, Niger",Declined
b0091895-7ef1-43e4-a5d1-9edf8431b737,3530328695783744,Rhonda Hays,07/28,2023-01-31 11:42:45,Jones Inc,Online Shopping,1062.63,USD,"Ramseystad, Singapore",Pending
94a09f62-506b-4242-b4de-fecb5df5485b,6011611977911443,Courtney Williamson MD,09/24,2022-03-06 14:26:25,Wagner Group,Groceries,884.77,USD,"North William, Cote d'Ivoire",Pending
46ce6ea2-73ef-4493-9b3a-ef20c155c5a4,180032257008982,John Murphy,01/27,2023-12-12 04:50:55,Walton PLC,Dining,241.99,USD,"Goodside, Portugal",Completed
b6973ab9-1352-4e75-a719-ac3d655976dd,180024643589213,Amanda Hoffman,09/27,2024-01-15 17:06:44,Clark PLC,Travel,3984.46,USD,"Georgehaven, Comoros",Declined
5c8b1610-0749-4435-a5ea-387d2bd52675,4029448986500445,Amber Collins,12/31,2023-07-23 09:39:49,Nixon PLC,Electronics,1060.61,USD,"East Jenniferfort, Nigeria",Completed
cc3c3fdc-aca4-4580-b51f-8796543bf95c,4364341300625746,Caitlin Vargas,05/31,2023-08-15 18:11:17,Franco-Hanna,Entertainment,2449.19,USD,"North Sarahmouth, Costa Rica",Completed
04b1053d-c6d9-4c6e-85d0-a3df8223dbfa,3580249240683495,Edwin Leonard,06/32,2023-04-26 19:05:30,"Jackson, Freeman and Baldwin",Travel,3341.18,USD,"East Emilyfurt, New Caledonia",Pending
8e9eea75-9ea2-40f9-9ce8-74e9dfd4d7ac,3531798132130304,Kelly Collins,02/29,2024-01-07 08:10:40,Gonzalez and Sons,Travel,3698.14,USD,"New Brianmouth, Luxembourg",Completed
da97fc7a-04ef-4d27-9e21-335c34d32d37,30225694741692,Michael Castro,08/24,2022-08-26 14:15:35,Anderson-Bass,Gifts & Donations,140.7,USD,"South Monicamouth, Andorra",Completed
c205b6f9-ec57-49bc-8896-173a28c23775,4590003980083994,Timothy Daniels,09/30,2022-11-14 20:33:10,"Thomas, Castillo and Santos",Electronics,3952.95,USD,"Blakeburgh, Cambodia",Completed
c2854664-8f12-4dff-92d6-a19ce4f94a65,30345004601244,Jennifer Valdez,01/28,2023-11-02 07:55:37,Brown and Sons,Utilities,3925.6,USD,"Matthewland, Saint Vincent and the Grenadines",Completed
1754d15e-37b3-4c62-84ec-c1cdcecb29fa,3523650467824029,Christopher Cruz,01/29,2023-12-13 13:46:04,Kelly-Macdonald,Online Shopping,2431.54,USD,"South Michaeltown, China",Declined
756077e7-7979-491d-976b-22f66470208d,3523983100441616,Vanessa Hart,08/28,2023-04-01 08:06:07,Ford Ltd,Sports & Recreation,1150.6,USD,"Davidberg, Argentina",Completed
924f0414-0eee-42c5-93b5-89338e6ece97,4666462079322,Christopher Ramsey,07/30,2023-11-08 03:26:33,Anderson Ltd,Travel,1220.76,USD,"New Nicolestad, Kyrgyz Republic",Completed
a9d548fc-d331-4940-a0b7-ec72db7ef926,3503879025163471,Ashley Tucker,10/29,2023-10-16 12:09:30,Holloway and Sons,Healthcare,2729.12,USD,"North Kimberlystad, Latvia",Pending
5a381756-c1d7-4235-bf8f-cef2d36bceff,3503978150804832,Brenda Velazquez,08/27,2023-01-23 06:29:46,Sawyer and Sons,Home Improvement,4879.89,USD,"Bakerchester, Cook Islands",Pending
13b8886e-9e4e-4a94-905f-43519305eb32,4459088732486,Christina Morris,05/31,2023-01-05 03:46:33,Patel-Green,Sports & Recreation,3755.72,USD,"Port Denisestad, South Georgia and the South Sandwich Islands",Pending
6216923e-393a-4190-8cbb-6ea803ad820b,379575003350869,Sara Cole,06/24,2023-05-12 17:08:35,"Johnson, Johnson and Powers",Services,193.77,USD,"East Lisashire, Timor-Leste",Declined
1ea20e86-688c-4160-b9f0-304102fd0026,30123854997438,Mrs. Jennifer Bautista,01/34,2023-04-10 06:31:03,Brown-Wright,Gifts & Donations,3877.96,USD,"South Andrewton, American Samoa",Completed
ba7c97a9-780e-400a-a7a0-91bd64c586b2,6011343015907742,Timothy Mosley,08/25,2022-07-30 10:14:45,"Ramos, Holland and Taylor",Gifts & Donations,2693.49,USD,"Sarahland, Swaziland",Declined
f5350c3f-c414-40f9-9710-34ce8d7c65c4,676114755611,Arthur Stewart,03/32,2023-02-21 20:41:31,Ellis Inc,Groceries,893.52,USD,"Steinberg, Macedonia",Completed
83fa35c7-d902-4f99-ac4b-889ad7023f7c,6590574868507549,Timothy Black,01/26,2023-10-10 10:09:42,West PLC,Electronics,4618.63,USD,"South Lindsaystad, Gabon",Completed
4d7a04ee-047c-44bc-acc8-1532479aecda,4872382515828282,Taylor Santiago,07/26,2023-07-21 14:44:12,Hamilton-Wright,Electronics,4479.32,USD,"Annetteland, Ecuador",Pending
9416f62e-80b5-4e9a-94ce-7f439b975b88,503869039324,Jordan Williams,03/28,2023-05-17 01:48:57,Short PLC,Home Improvement,2909.62,USD,"Jonesmouth, Singapore",Declined
812e09cf-d40a-451f-90ef-9d424130a037,375281958553771,Ricardo Gordon,07/30,2023-08-16 14:49:03,Davis Ltd,Services,2612.24,USD,"Nunezmouth, Grenada",Declined
e2bf18b2-d723-478d-87f8-ce15e5c17b09,4683626298973379,Barry Burton,04/33,2022-09-26 12:00:44,Tucker-Edwards,Utilities,1023.45,USD,"Grantstad, Congo",Completed
a36d0f67-1e9b-47e2-a0e4-d849a17a11ef,630418880898,Teresa Gonzalez,12/32,2022-06-11 23:05:16,Atkins PLC,Sports & Recreation,1827.82,USD,"Maryview, Denmark",Completed
cbacd303-e320-42d5-b711-27f72334141d,5194338807265003,Diana Key,01/27,2022-03-24 14:51:48,"Larson, Sanchez and Johnson",Home Improvement,2034.64,USD,"Sheltonstad, United States Virgin Islands",Completed
59901fff-7e6f-4b27-8038-ee399c0e0962,2720952672200679,Rebecca Nelson,07/33,2023-10-24 22:33:07,Peterson Inc,Online Shopping,4589.22,USD,"Justinchester, British Virgin Islands",Completed
500d937c-4d3b-4a55-b469-f432f79b148c,3582192508893620,Katie Ritter,10/26,2023-06-17 14:54:02,Jordan-Ray,Clothing,2779.98,USD,"East Roberthaven, Christmas Island",Pending
3c602dcd-a856-4cde-94b2-caad3e16cd00,3587178560840208,Barbara Harvey,06/26,2022-10-14 00:25:19,Maldonado-Martin,Travel,2251.62,USD,"Frankland, Netherlands Antilles",Completed
c57e4562-6846-4b20-98ff-d426c4f1b315,376362538900093,Brian Vargas,06/26,2023-08-30 03:44:02,"Welch, Jarvis and Zamora",Entertainment,4301.16,USD,"East Markshire, Guinea",Completed
bfd5f8c5-240b-46c2-b713-e8fa735f3960,2265761686276919,Samantha Mcbride,07/33,2024-01-24 12:16:08,Butler and Sons,Entertainment,4188.49,USD,"East Josephview, Nauru",Declined
8d38e70a-30ed-4ec3-acc8-7357d9aba654,2253141964287553,Sandy Vaughn,02/30,2023-05-25 10:26:50,Cooper-Woodward,Clothing,913.27,USD,"South Sean, Saint Helena",Pending
237cd32f-a03c-4a1b-b38e-180d54f0eadc,2221762055100758,Alec Barr,08/31,2023-01-23 06:35:09,"Clayton, Perez and Levy",Dining,2604.77,USD,"North Katherine, Pitcairn Islands",Pending
990d51c2-c65f-41ac-acea-ac632c78abab,4157226312229952,Donna Lozano,04/30,2023-07-07 19:09:24,Alvarez and Sons,Healthcare,775.06,USD,"Adamsville, Western Sahara",Pending
248b06de-ac6e-49ed-bf25-92e2f91c0552,4364101030448487240,Michelle Booth,04/27,2023-06-19 04:36:39,Hutchinson-Wright,Dining,2762.08,USD,"North Angelabury, Belize",Declined
0e98c1c0-18a3-41bd-9522-806ec5a2720b,3552085514016754,Trevor Sanchez,08/26,2022-04-17 00:16:05,"Jones, Chung and Woods",Entertainment,2431.07,USD,"West Christopherport, Finland",Completed
93669027-4dd9-42bb-b4b2-3f24a8c6742c,3522339592239458,Peter Wallace,05/26,2023-08-25 12:50:37,"Davis, Holmes and Sullivan",Gifts & Donations,4327.72,USD,"Sharonmouth, Saint Kitts and Nevis",Pending
688e43e6-021a-4bbe-a6f7-de112f5c8c46,3500303696175303,Emily Olsen,10/29,2024-02-16 19:01:04,Farmer-Hampton,Automotive,2920.46,USD,"New Justinland, Marshall Islands",Completed
c472fa29-25fc-4d6d-86a5-65d70f34276f,213186154235196,Kaitlin Blair,07/32,2022-09-28 11:36:07,"Morrow, Wu and Meza",Online Shopping,2850.26,USD,"Lake Luis, United Kingdom",Declined
5e2035a9-5df9-402a-a68a-ec812c261eb1,4321998045991063327,Jessica Roberts,03/31,2023-04-10 12:05:04,Hall and Sons,Education,793.99,USD,"Patrickhaven, Kenya",Pending
4cacb627-bf25-469c-8145-146811ee3b70,348998136272388,Sharon Higgins,05/33,2022-03-31 21:16:53,Smith PLC,Services,2092.5,USD,"West Stephanieside, Libyan Arab Jamahiriya",Completed
1eb49503-9904-4f21-803a-ddc208f76bf6,3516777805192030,Aimee Delacruz,03/24,2022-02-24 10:10:52,Martin-Collins,Gifts & Donations,4712.61,USD,"South Sandrahaven, Saint Pierre and Miquelon",Declined
aead924a-d201-46cc-8a2e-67301eb156ec,346895063866897,Justin Thornton,12/30,2024-01-02 04:06:31,Ryan Group,Online Shopping,320.79,USD,"Adamville, Tokelau",Declined
ecc7461a-6988-4a84-a3c7-969ea4e2bd7a,4706448159924976,Jackie Gonzalez,11/32,2022-03-17 22:11:51,"Villanueva, Moreno and Dougherty",Travel,1393.75,USD,"Riosmouth, Bhutan",Pending
d1081b37-69da-40a4-b456-efe25f8512b6,4571864791414188,John Davis,02/25,2024-01-26 05:29:44,Benson Ltd,Healthcare,4567.92,USD,"New Anthonystad, Bermuda",Declined
bd86ed34-67ff-4b5d-9ba8-4a78d5e5ae3a,4874799262203,Luke Schaefer,08/27,2023-02-13 09:31:34,"Wyatt, Campos and Calderon",Services,4991.72,USD,"North Stacy, Nepal",Declined
d8076234-a84d-4079-aed7-34d6b4d29ddc,3565597590466989,Benjamin Moore,01/27,2022-04-30 14:21:32,Scott-Carlson,Gifts & Donations,3144.36,USD,"Lake Bryan, Belgium",Pending
e7985abc-0497-4801-9822-b0038fd96e69,4047359267934,Steven Webb,03/33,2022-11-21 21:12:53,Alvarado LLC,Home Improvement,3962.85,USD,"South Veronicachester, Morocco",Pending
246f51ef-2678-43f2-925b-f24e9f15c6da,30532735622207,Dr. Leah Ellison,04/29,2022-03-14 19:14:19,Larson-Burns,Services,741.69,USD,"North Kimberlyfort, South Africa",Declined
11f11c6a-80ff-4108-8caa-3581123a1425,3598016132023670,Bobby Martin,03/29,2023-12-05 02:28:26,Chapman-Moss,Entertainment,3816.86,USD,"Port Dennis, Aruba",Completed
89ebbd63-0ea1-42a7-b7d0-bbeb1dfbbe0a,374448931315419,Craig Smith,12/33,2022-09-11 08:58:20,Wilson LLC,Online Shopping,4230.68,USD,"Nicholasland, Liechtenstein",Completed
216ba258-08f2-40c7-8d85-ac8079d1cf79,4293336463465,Lisa Rivera,01/26,2023-08-25 07:29:59,Rhodes LLC,Education,1371.0,USD,"Hardyview, Holy See (Vatican City State)",Pending
843b86e6-3d56-4f66-bc67-c9a405b3d523,2359997041674706,Russell Thomas,11/33,2022-08-04 09:37:19,Collins Ltd,Clothing,251.9,USD,"New Kristyborough, Norfolk Island",Declined
7704f155-11a1-4179-8aaa-90fbdb3ef22c,6011094362904135,Alicia Thomas,05/27,2024-01-28 20:22:08,"Howard, Hamilton and Robertson",Gifts & Donations,855.48,USD,"Austinfort, Belize",Pending
7f99d4f1-8a90-409d-b121-b1558e3c3805,30353232251444,Angela Mcintosh,12/29,2023-01-06 03:20:51,Garcia Group,Healthcare,305.77,USD,"Davistown, Denmark",Completed
92eaa4a8-17a3-4dd3-adcc-5584a0277fed,3565509496124703,Heather Brown,03/27,2022-07-08 00:43:03,Riley-Cole,Services,1868.57,USD,"New Edward, Madagascar",Pending
290fd46d-ce61-4fd9-bb6a-b980238d6b6c,180080031876174,Douglas Cruz,12/32,2022-11-27 08:19:05,"Russell, Parker and Mccall",Home Improvement,2738.9,USD,"Port Justin, Mali",Completed
48da5ba6-288a-4de0-8559-805a00b3574c,38306439916138,Jeremy Lam,01/31,2022-07-28 07:40:27,Rodriguez Group,Gifts & Donations,3523.59,USD,"Travismouth, Equatorial Guinea",Completed
